,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
21,17 days,3,BRFOR,NLVLI,"['4 NOV', ' 20:27', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",840,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
22,14 days,3,BRFOR,NLVLI,"['27 OCT', ' 06:57', 'UTC-03:00']","['10 NOV', ' 07:36', 'UTC+01:00']",860,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
23,21 days,3,BRFOR,NLVLI,"['28 OCT', ' 17:27', 'UTC-03:00']","['17 NOV', ' 23:35', 'UTC+01:00']",870,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
24,24 days,3,BRFOR,NLVLI,"['27 OCT', ' 00:00', 'UTC-03:00']","['20 NOV', ' 01:38', 'UTC+01:00']",870,"[['FOR', 'NAT', 'VGO', 'LGP', 'RTM', 'LEH'], ['LEH', 'LEH'], ['LEH', 'ANR'], ['ANR', 'VLI']]","['CMA CGM', 'CMA CGM, COSCO, Evergreen']"
25,23 days,3,BRFOR,NLVLI,"['11 NOV', ' 23:27', 'UTC-03:00']","['5 DEC', ' 03:23', 'UTC+01:00']",930,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
26,24 days,3,BRFOR,NLVLI,"['11 NOV', ' 23:27', 'UTC-03:00']","['5 DEC', ' 23:32', 'UTC+01:00']",975,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
27,21 days,3,BRFOR,NLVLI,"['4 NOV', ' 20:27', 'UTC-03:00']","['25 NOV', ' 07:32', 'UTC+01:00']",980,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
28,21 days,3,BRFOR,NLVLI,"['31 OCT', ' 08:42', 'UTC-03:00']","['21 NOV', ' 00:21', 'UTC+01:00']",1020,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
29,26 days,3,BRFOR,NLVLI,"['23 OCT', ' 18:53', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1880,"[['FOR', 'SUA'], ['SUA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
30,12 days,2,BRFOR,BEZEE,"['28 OCT', ' 17:27', 'UTC-03:00']","['9 NOV', ' 00:17', 'UTC+01:00']",805,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
31,23 days,2,BRFOR,BEZEE,"['11 NOV', ' 23:27', 'UTC-03:00']","['5 DEC', ' 02:00', 'UTC+01:00']",880,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
32,21 days,2,BRFOR,BEZEE,"['11 NOV', ' 23:27', 'UTC-03:00']","['2 DEC', ' 16:42', 'UTC+01:00']",940,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC']"
33,25 days,2,BRFOR,BEZEE,"['29 OCT', ' 00:00', 'UTC-03:00']","['22 NOV', ' 10:17', 'UTC+01:00']",1440,"[['FOR', 'PTP', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
34,16 days,3,BRFOR,BEZEE,"['28 OCT', ' 17:27', 'UTC-03:00']","['13 NOV', ' 00:42', 'UTC+01:00']",845,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
35,21 days,3,BRFOR,BEZEE,"['28 OCT', ' 17:27', 'UTC-03:00']","['18 NOV', ' 18:42', 'UTC+01:00']",850,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
36,17 days,3,BRFOR,BEZEE,"['4 NOV', ' 20:27', 'UTC-03:00']","['21 NOV', ' 08:44', 'UTC+01:00']",870,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
37,14 days,3,BRFOR,BEZEE,"['27 OCT', ' 06:57', 'UTC-03:00']","['10 NOV', ' 08:42', 'UTC+01:00']",890,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
38,21 days,3,BRFOR,BEZEE,"['28 OCT', ' 17:27', 'UTC-03:00']","['18 NOV', ' 00:44', 'UTC+01:00']",900,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
39,24 days,3,BRFOR,BEZEE,"['27 OCT', ' 00:00', 'UTC-03:00']","['20 NOV', ' 02:43', 'UTC+01:00']",900,"[['FOR', 'NAT', 'VGO', 'LGP', 'RTM', 'LEH'], ['LEH', 'LEH'], ['LEH', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM', 'CMA CGM, COSCO, Evergreen']"
40,24 days,3,BRFOR,BEZEE,"['11 NOV', ' 23:27', 'UTC-03:00']","['6 DEC', ' 00:59', 'UTC+01:00']",990,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
41,24 days,3,BRFOR,BEZEE,"['11 NOV', ' 23:27', 'UTC-03:00']","['6 DEC', ' 00:42', 'UTC+01:00']",1010,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
42,21 days,3,BRFOR,BEZEE,"['4 NOV', ' 20:27', 'UTC-03:00']","['25 NOV', ' 08:42', 'UTC+01:00']",1015,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
43,21 days,3,BRFOR,BEZEE,"['31 OCT', ' 08:42', 'UTC-03:00']","['21 NOV', ' 01:27', 'UTC+01:00']",1050,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
44,15 days,2,BRFOR,NLAMS,"['28 OCT', ' 17:27', 'UTC-03:00']","['12 NOV', ' 21:00', 'UTC+01:00']",735,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
45,12 days,2,BRFOR,NLAMS,"['28 OCT', ' 17:27', 'UTC-03:00']","['8 NOV', ' 23:47', 'UTC+01:00']",790,"[['FOR', 'PEC'], ['PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
46,25 days,2,BRFOR,NLAMS,"['29 OCT', ' 00:00', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1425,"[['FOR', 'PTP', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['CMA CGM', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
47,13 days,3,BRFOR,NLAMS,"['27 OCT', ' 06:57', 'UTC-03:00']","['8 NOV', ' 14:11', 'UTC+01:00']",890,"[['FOR', 'PEC'], ['PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
48,21 days,3,BRFOR,NLAMS,"['28 OCT', ' 17:27', 'UTC-03:00']","['18 NOV', ' 02:32', 'UTC+01:00']",945,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
49,17 days,3,BRFOR,NLAMS,"['31 OCT', ' 08:42', 'UTC-03:00']","['17 NOV', ' 05:32', 'UTC+01:00']",1050,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
50,26 days,3,BRFOR,NLAMS,"['23 OCT', ' 18:53', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1895,"[['FOR', 'SUA'], ['SUA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
51,26 days,3,BRFOR,NLAMS,"['23 OCT', ' 18:53', 'UTC-03:00']","['17 NOV', ' 23:58', 'UTC+01:00']",2160,"[['FOR', 'SUA'], ['SUA', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
52,26 days,3,BRFOR,NLAMS,"['23 OCT', ' 18:53', 'UTC-03:00']","['17 NOV', ' 23:47', 'UTC+01:00']",2240,"[['FOR', 'SUA'], ['SUA', 'CTB', 'CAU'], ['CAU', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
53,26 days,4,BRFOR,NLAMS,"['28 OCT', ' 17:27', 'UTC-03:00']","['23 NOV', ' 09:22', 'UTC+01:00']",945,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd']"
54,19 days,4,BRFOR,NLAMS,"['28 OCT', ' 17:27', 'UTC-03:00']","['16 NOV', ' 10:47', 'UTC+01:00']",955,"[['FOR', 'PEC'], ['PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
55,24 days,4,BRFOR,NLAMS,"['31 OCT', ' 08:42', 'UTC-03:00']","['24 NOV', ' 08:22', 'UTC+01:00']",1095,"[['FOR', 'PEC'], ['PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC', 'Containerships, MSC']"
56,19 days,0,BRSSZ,NLRTM,"['28 OCT', ' 08:00', 'UTC-03:00']","['16 NOV', ' 03:00', 'UTC+01:00']",910,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, MSC']"
57,22 days,1,BRSSZ,NLRTM,"['25 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 03:00', 'UTC+01:00']",940,"[['SSZ', 'RIO'], ['RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
58,21 days,1,BRSSZ,NLRTM,"['25 OCT', ' 09:00', 'UTC-03:00']","['14 NOV', ' 15:24', 'UTC+01:00']",990,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'RTM']]","['MSC', 'MSC']"
59,23 days,1,BRSSZ,NLRTM,"['25 OCT', ' 09:00', 'UTC-03:00']","['17 NOV', ' 02:45', 'UTC+01:00']",1160,"[['SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM']]","['Hapag-Lloyd, MSC', 'MSC']"
60,30 days,1,BRSSZ,NLRTM,"['27 OCT', ' 01:03', 'UTC-03:00']","['26 NOV', ' 00:30', 'UTC+01:00']",1585,"[['SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'RTM']]","['MSC', 'MSC']"
61,28 days,1,BRSSZ,NLRTM,"['25 OCT', ' 18:00', 'UTC-03:00']","['22 NOV', ' 07:00', 'UTC+01:00']",1640,"[['SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, Maersk, MSC', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
62,30 days,2,BRSSZ,NLRTM,"['25 OCT', ' 09:00', 'UTC-03:00']","['24 NOV', ' 06:00', 'UTC+01:00']",1045,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM']]","['MSC', 'MSC', 'Containerships, MSC']"
63,28 days,2,BRSSZ,NLRTM,"['27 OCT', ' 05:28', 'UTC-03:00']","['23 NOV', ' 15:51', 'UTC+01:00']",1200,"[['SSZ', 'RIO'], ['RIO', 'ANR'], ['ANR', 'RTM']]",['MSC']
64,29 days,2,BRSSZ,NLRTM,"['30 OCT', ' 11:45', 'UTC-03:00']","['28 NOV', ' 09:26', 'UTC+01:00']",1695,"[['SSZ', 'RIO', 'CTG', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'RTM']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
65,28 days,0,BRSSZ,BEANR,"['4 NOV', ' 17:00', 'UTC-03:00']","['2 DEC', ' 14:00', 'UTC+01:00']",1060,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR']]","['Hapag-Lloyd, MSC']"
66,19 days,1,BRSSZ,BEANR,"['30 OCT', ' 00:00', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",945,"[['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
67,23 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['19 NOV', ' 22:00', 'UTC+01:00']",965,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
68,28 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 00:00', 'UTC+01:00']",970,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
69,22 days,1,BRSSZ,BEANR,"['25 OCT', ' 09:00', 'UTC-03:00']","['15 NOV', ' 22:24', 'UTC+01:00']",990,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR']]","['MSC', 'MSC']"
70,24 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['21 NOV', ' 06:00', 'UTC+01:00']",990,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
71,19 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['16 NOV', ' 06:03', 'UTC+01:00']",1005,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
72,30 days,1,BRSSZ,BEANR,"['30 OCT', ' 00:00', 'UTC-03:00']","['28 NOV', ' 22:00', 'UTC+01:00']",1025,"[['SSZ', 'PTM', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
73,26 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 01:00', 'UTC+01:00']",1105,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
74,28 days,1,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 06:00', 'UTC+01:00']",1135,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'BRV', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
75,27 days,1,BRSSZ,BEANR,"['25 OCT', ' 09:00', 'UTC-03:00']","['20 NOV', ' 22:45', 'UTC+01:00']",1160,"[['SSZ', 'RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
76,30 days,1,BRSSZ,BEANR,"['27 OCT', ' 01:03', 'UTC-03:00']","['26 NOV', ' 05:00', 'UTC+01:00']",1585,"[['SSZ', 'RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ANR']]","['MSC', 'MSC']"
77,26 days,2,BRSSZ,BEANR,"['28 OCT', ' 08:00', 'UTC-03:00']","['23 NOV', ' 06:00', 'UTC+01:00']",1290,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
78,29 days,2,BRSSZ,BEANR,"['30 OCT', ' 11:45', 'UTC-03:00']","['28 NOV', ' 09:10', 'UTC+01:00']",1685,"[['SSZ', 'RIO', 'CTG', 'CTB'], ['CTB', 'CAU', 'ZEE'], ['ZEE', 'ANR']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
79,19 days,1,BRSSZ,NLVLI,"['28 OCT', ' 08:00', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",985,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
80,25 days,1,BRSSZ,NLVLI,"['30 OCT', ' 00:00', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1010,"[['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
81,28 days,1,BRSSZ,NLVLI,"['4 NOV', ' 17:00', 'UTC-03:00']","['2 DEC', ' 15:36', 'UTC+01:00']",1120,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC']"
82,22 days,2,BRSSZ,NLVLI,"['25 OCT', ' 18:00', 'UTC-03:00']","['16 NOV', ' 05:11', 'UTC+01:00']",1015,"[['SSZ', 'RIO'], ['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, Maersk', 'Hapag-Lloyd, MSC']"
83,28 days,2,BRSSZ,NLVLI,"['28 OCT', ' 08:00', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1030,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
84,22 days,2,BRSSZ,NLVLI,"['25 OCT', ' 09:00', 'UTC-03:00']","['16 NOV', ' 00:00', 'UTC+01:00']",1050,"[['SSZ', 'RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
85,24 days,2,BRSSZ,NLVLI,"['28 OCT', ' 08:00', 'UTC-03:00']","['21 NOV', ' 07:35', 'UTC+01:00']",1050,"[['SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
86,30 days,2,BRSSZ,NLVLI,"['30 OCT', ' 00:00', 'UTC-03:00']","['28 NOV', ' 23:38', 'UTC+01:00']",1085,"[['SSZ', 'PTM', 'LGP', 'RTM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk', 'CMA CGM, Hapag-Lloyd']"
